"","X2","Y2","OTU_2","OTU_1","weight","X1","Y1","cor","group","Group","nodes","label"
"26",5.40256155712284,6.64841338234247,"ASV6","ASV491",1,7.89864729169083,6.38112739065467,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"27",5.40256155712284,6.64841338234247,"ASV6","ASV36",-0.855969157569946,-9.87514115706439,3.80564393084208,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"28",5.40256155712284,6.64841338234247,"ASV6","ASV129",-0.938043746836698,-7.78513342455585,3.26040193312049,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"29",5.40256155712284,6.64841338234247,"ASV6","ASV119",1,5.16589582660248,4.71669082320995,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"30",5.40256155712284,6.64841338234247,"ASV6","ASV5",0.879971014402044,9.24063868240895,-4.73422378168536,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"31",5.40256155712284,6.64841338234247,"ASV6","ASV4",-1,3.97884050214989,-6.63919322842273,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"32",5.40256155712284,6.64841338234247,"ASV6","ASV17",-1,6.82283196733119,-9.22751905013881,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"33",1.40112090646524,7.47171052357748,"ASV46","ASV22",0.771260930523531,0.473755579288181,10.3013682271061,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"34",1.40112090646524,7.47171052357748,"ASV46","ASV139",0.792838747372187,7.57191473095234,12.5900765866431,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"35",1.40112090646524,7.47171052357748,"ASV46","ASV21",0.76909528261475,5.08296458084059,12.2629482541419,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"36",1.40112090646524,7.47171052357748,"ASV46","ASV14",0.819763758204785,2.46429296176699,12.3753878124522,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"37",1.40112090646524,7.47171052357748,"ASV46","ASV26",0.865039367301865,3.11755830348672,4.90412084887299,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"38",1.40112090646524,7.47171052357748,"ASV46","ASV8",0.872428753274474,3.54867977991418,7.24060006709476,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"39",1.40112090646524,7.47171052357748,"ASV46","ASV6",1,5.40256155712284,6.64841338234247,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"40",1.40112090646524,7.47171052357748,"ASV46","ASV11",0.71265902673455,7.16117627592954,8.78071533373539,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"41",1.40112090646524,7.47171052357748,"ASV46","ASV129",-0.774588774343833,-7.78513342455585,3.26040193312049,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"42",1.40112090646524,7.47171052357748,"ASV46","ASV15",0.738672075611884,3.69179160718672,-3.02005956272969,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"43",1.40112090646524,7.47171052357748,"ASV46","ASV43",0.742745803486028,9.05910604130575,-7.60316822375097,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"44",1.40112090646524,7.47171052357748,"ASV46","ASV5",0.88148775703392,9.24063868240895,-4.73422378168536,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"45",1.40112090646524,7.47171052357748,"ASV46","ASV19",0.821664991022277,4.30044188588872,-8.43640131806573,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"46",1.40112090646524,7.47171052357748,"ASV46","ASV18",0.866938173952589,3.68720712714765,-5.12563871643092,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"47",1.40112090646524,7.47171052357748,"ASV46","ASV4",-0.923428307595114,3.97884050214989,-6.63919322842273,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"48",1.40112090646524,7.47171052357748,"ASV46","ASV131",-0.70694638375304,4.26818792596257,14.7541774096955,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"49",7.16117627592954,8.78071533373539,"ASV11","ASV491",1,7.89864729169083,6.38112739065467,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"50",7.16117627592954,8.78071533373539,"ASV11","ASV126",-0.833022789430666,-7.79578038731797,6.0892666809439,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"51",7.16117627592954,8.78071533373539,"ASV11","ASV115",-0.840383099953448,-6.88530210537906,3.94124185928746,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"52",7.16117627592954,8.78071533373539,"ASV11","ASV27",-0.764077767397073,-10.5725389619364,-0.998780997697586,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"53",7.16117627592954,8.78071533373539,"ASV11","ASV39",-0.748996442669789,-4.94744660300456,4.89525297554439,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"54",7.16117627592954,8.78071533373539,"ASV11","ASV36",-0.711394765183118,-9.87514115706439,3.80564393084208,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"55",6.33243851562978,10.7968969385167,"ASV28","ASV46",0.932226485595833,1.40112090646524,7.47171052357748,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"56",6.33243851562978,10.7968969385167,"ASV28","ASV139",0.801484675668571,7.57191473095234,12.5900765866431,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"57",6.33243851562978,10.7968969385167,"ASV28","ASV21",0.815395108569112,5.08296458084059,12.2629482541419,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"58",6.33243851562978,10.7968969385167,"ASV28","ASV14",0.838401215169903,2.46429296176699,12.3753878124522,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"59",6.33243851562978,10.7968969385167,"ASV28","ASV8",0.937695284292892,3.54867977991418,7.24060006709476,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
